IMG_Contig_Name,Original_Contig_Name,Bin,Contig %GC,Contig Length,Locus_Tag,IMG_Gene_ID,Gene_Start,Gene_Stop,Gene_Length,Homolog_Gene_ID,Homolog_Taxon_ID,Lineage %ID,Lineage,Product,Source,COG_ID,Cog %ID,PFAM_ID,KO_Term,KO %ID,EC_Number
WOR8_10009089,WOR_8-12_13930,0,48.1395,21043,WOR8_1000908920,WOR8_10009089.69,20755,21042,287,2513990583,2513237157,78.1,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,domain,pfam01855,COG0674,42.71,pfam01855,KO:K00169,65.6,EC:1.2.7.1
WOR8_10004718,WOR_8-12_4717,0,50.85,13176,WOR8_100047181,WOR8_10004718.1,1,762,761,2513990583,2513237157,56.4,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,domain,pfam01855,COG0674,32.74,pfam02780,KO:K00169,42.4,EC:1.2.7.1
WOR8_10008738,WOR_8-12_11120,0,49.7673,12679,WOR8_100087384,WOR8_10008738.13,3359,4255,896,2513991446,2513237157,74.5,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,"Thiamine pyrophosphate enzyme, C-terminal TPP binding domain",pfam02775,COG0028,53.92,pfam00847,KO:K01652,72.1,EC:2.2.1.6
WOR8_10009346,WOR_8-12_16997,0,49.8963,12059,WOR8_100093461,WOR8_10009346.1,2,289,287,2513990583,2513237157,78.1,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,domain,pfam01855,COG0674,42.71,pfam01855,KO:K00169,65.6,EC:1.2.7.1
WOR8_10008408,WOR_8-12_9238,0,41.8077,11938,WOR8_1000840810,WOR8_10008408.31,6918,8099,1181,2513992740,2513237157,65.3,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Peptidase family M28,pfam04389,COG1363,28.81,pfam04389,,,
WOR8_10020701,WOR_8-12_20286,0,47.8128,6218,WOR8_100207012,WOR8_10020701.5,232,867,635,2513991391,2513237157,65.4,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Peptidase S24-like,pfam00717,COG4959,20.8,pfam00717,KO:K03100,66.7,EC:3.4.21.89
WOR8_10022775,WOR_8-12_22456,0,46.4207,5881,WOR8_100227754,WOR8_10022775.12,2584,3744,1160,2513992740,2513237157,62.6,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Peptidase family M28,pfam04389,COG0624,19.8,pfam04389,,,
WOR8_10027546,WOR_8-12_27355,0,46.7912,5298,WOR8_100275466,WOR8_10027546.17,4084,5256,1172,2513992740,2513237157,65.8,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Peptidase family M28,pfam04389,COG0624,15.97,pfam04389,,,
WOR8_10000584,WOR_8-12_583,0,48.1523,102155,WOR8_1000058450,WOR8_10000584.158,52927,54216,1289,2513990824,2513237157,66.4,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,60.47,pfam13905,KO:K01845,67,EC:5.4.3.8
WOR8_10000189,WOR_8-12_188,0,45.8897,96148,WOR8_1000018970,WOR8_10000189.217,76644,77843,1199,2513992221,2513237157,71.2,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,54.25,pfam00202,KO:K00818,64.9,EC:2.6.1.11
WOR8_10000317,WOR_8-12_316,0,49.4779,80153,WOR8_1000031749,WOR8_10000317.162,53899,57672,3773,2513989936,2513237157,59.2,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,29.45,pfam13230,KO:K00820,55.7,EC:2.6.1.16
WOR8_10000425,WOR_8-12_424,0,48.4217,76505,WOR8_100004258,WOR8_10000425.28,7338,8282,944,2513992574,2513237157,71.7,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Methionine aminopeptidase,COG0024,COG3318,60.71,pfam02810,KO:K01265,67.3,EC:3.4.11.18
WOR8_10003781,WOR_8-12_3780,0,52.0184,57149,WOR8_1000378141,WOR8_10003781.135,49611,50537,926,2513992574,2513237157,70.6,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Methionine aminopeptidase,COG0024,COG3318,57.69,pfam02810,KO:K01265,67.8,EC:3.4.11.18
WOR8_10000443,WOR_8-12_442,0,45.8293,55303,WOR8_1000044319,WOR8_10000443.59,17879,19168,1289,2513990824,2513237157,66.7,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,61.92,pfam00202,KO:K01845,66.1,EC:5.4.3.8
WOR8_10001635,WOR_8-12_1634,0,55.7491,49825,WOR8_1000163527,WOR8_10001635.84,20508,21716,1208,2513992221,2513237157,64.2,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,54.95,pfam00202,KO:K00818,63.3,EC:2.6.1.11
WOR8_10000692,WOR_8-12_691,0,43.3709,48574,WOR8_100006927,WOR8_10000692.26,4712,5908,1196,2513992221,2513237157,69.7,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,52.12,pfam00202,KO:K00818,62.9,EC:2.6.1.11
WOR8_10000795,WOR_8-12_794,0,49.0415,32917,WOR8_1000079511,WOR8_10000795.37,8239,9441,1202,2513992221,2513237157,68.2,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,53.02,pfam00202,KO:K00818,61.9,EC:2.6.1.11
WOR8_10001775,WOR_8-12_1774,0,48.5041,31987,WOR8_1000177532,WOR8_10001775.108,31420,31986,566,2513989936,2513237157,41.6,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,DegQ (SacQ) family,pfam08181,COG0449,57.89,pfam08181,KO:K00820,37.5,EC:2.6.1.16
WOR8_10001006,WOR_8-12_1005,0,47.9063,28873,WOR8_1000100626,WOR8_10001006.77,19863,21065,1202,2513992221,2513237157,69.2,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,53.12,pfam00202,KO:K00818,63.1,EC:2.6.1.11
WOR8_10001994,WOR_8-12_1993,0,48.0653,24862,WOR8_1000199428,WOR8_10001994.86,21473,22765,1292,2513990824,2513237157,67.7,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,61.72,pfam00202,KO:K01845,67.2,EC:5.4.3.8
WOR8_10004967,WOR_8-12_4966,0,49.6921,17864,WOR8_1000496712,WOR8_10004967.36,8163,8903,740,2513990438,2513237157,38.2,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,"Spore coat polysaccharide biosynthesis protein F, CMP-KDO synthetase homolog",COG1861,COG1861,32.23,pfam02348,KO:K07257,40.6,EC:5.4.3.8
WOR8_10003754,WOR_8-12_3753,0,47.9355,15621,WOR8_100037541,WOR8_10003754.1,3,902,899,2513989936,2513237157,72.8,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,27.12,pfam09465,KO:K00820,66.1,EC:2.6.1.16
WOR8_10003754,WOR_8-12_3753,0,47.9355,15621,WOR8_100037542,WOR8_10003754.5,922,2190,1268,2513989936,2513237157,41.5,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,52.38,pfam13230,KO:K00820,41.1,EC:2.6.1.16
WOR8_10004254,WOR_8-12_4253,0,48.0608,13949,WOR8_100042549,WOR8_10004254.27,7615,8538,923,2513992574,2513237157,70.9,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Methionine aminopeptidase,COG0024,COG3318,57.14,pfam02810,KO:K01265,64.9,EC:3.4.11.18
WOR8_10004384,WOR_8-12_4383,0,48.207,13720,WOR8_1000438413,WOR8_10004384.37,9824,11113,1289,2513990824,2513237157,67.8,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,61.16,pfam00202,KO:K01845,69.4,EC:5.4.3.8
WOR8_10008483,WOR_8-12_9672,0,51.0611,13476,WOR8_100084834,WOR8_10008483.13,3320,4690,1370,2513992221,2513237157,70.4,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,53.98,pfam00202,KO:K00818,64.4,EC:2.6.1.11
WOR8_10009664,WOR_8-12_24150,0,44.9955,11050,WOR8_1000966412,WOR8_10009664.42,10846,11049,203,2513989936,2513237157,62.1,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,F/Y rich C-terminus,pfam05965,,,pfam05965,KO:K00820,64.3,EC:2.6.1.16
WOR8_10007644,WOR_8-12_7643,0,48.7048,10307,WOR8_1000764410,WOR8_10007644.32,7696,8886,1190,2513992221,2513237157,67.9,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,52.9,pfam00202,KO:K00818,64.2,EC:2.6.1.11
WOR8_10011052,WOR_8-12_9598,0,48.1748,9177,WOR8_1001105212,WOR8_10011052.32,8446,9177,731,2513990824,2513237157,71.3,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Aminotransferase class-III,pfam00202,COG0001,63.93,pfam00202,KO:K01845,72.5,EC:5.4.3.8
WOR8_10016941,WOR_8-12_16324,0,49.8721,8598,WOR8_100169416,WOR8_10016941.18,4902,6104,1202,2513992221,2513237157,68.2,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,52.11,pfam00202,KO:K00818,64,EC:2.6.1.11
WOR8_10012655,WOR_8-12_11532,0,49.0316,8364,WOR8_100126557,WOR8_10012655.23,6838,8034,1196,2513992221,2513237157,68.4,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,53.15,pfam00202,KO:K00818,63.9,EC:2.6.1.11
WOR8_10013159,WOR_8-12_12111,0,51.637,8155,WOR8_100131594,WOR8_10013159.12,3445,4632,1187,2513992221,2513237157,69.9,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,53.27,pfam00202,KO:K00818,63.8,EC:2.6.1.11
WOR8_10016298,WOR_8-12_15623,0,47.8619,8138,WOR8_100162987,WOR8_10016298.21,6199,8136,1937,2513989936,2513237157,66,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,30.89,pfam01380,KO:K00820,64.6,EC:2.6.1.16
WOR8_10013546,WOR_8-12_12556,0,42.2078,8008,WOR8_100135464,WOR8_10013546.12,3984,7742,3758,2513989936,2513237157,62.7,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0085,24.58,pfam13537,KO:K00820,55,EC:2.6.1.16
WOR8_10013660,WOR_8-12_12689,0,46.9052,7965,WOR8_100136605,WOR8_10013660.16,4929,7964,3035,2513989936,2513237157,63.3,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,28.14,pfam01380,KO:K00820,60.3,EC:2.6.1.16
WOR8_10025322,WOR_8-12_25093,0,48.8946,7373,WOR8_100253221,WOR8_10025322.1,3,629,626,2513992170,2513237157,70.7,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,30.22,pfam00155,KO:K11358,60.9,EC:2.6.1.1
WOR8_10031660,WOR_8-12_38551,0,50.2449,7147,WOR8_100316607,WOR8_10031660.22,4952,6154,1202,2513992221,2513237157,69.2,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,52.11,pfam00202,KO:K00818,63.1,EC:2.6.1.11
WOR8_10017799,WOR_8-12_17233,0,46.0925,6769,WOR8_100177998,WOR8_10017799.21,4814,6103,1289,2513990824,2513237157,69.1,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,61.92,pfam00202,KO:K01845,65.6,EC:5.4.3.8
WOR8_10018142,WOR_8-12_17596,0,47.6119,6700,WOR8_100181423,WOR8_10018142.7,1194,2486,1292,2513990824,2513237157,67,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,61.02,pfam00202,KO:K01845,67.7,EC:5.4.3.8
WOR8_10021914,WOR_8-12_21554,0,52.6284,6525,WOR8_100219145,WOR8_10021914.15,3903,5201,1298,2513990824,2513237157,67.7,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,62.88,pfam00202,KO:K01845,68.7,EC:5.4.3.8
WOR8_10021358,WOR_8-12_20970,0,47.7734,6108,WOR8_100213582,WOR8_10021358.5,482,1357,875,2513992574,2513237157,71.5,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Methionine aminopeptidase,COG0024,COG3318,76.19,pfam02810,KO:K01265,63.8,EC:3.4.11.18
WOR8_10033609,WOR_8-12_73292,0,47.2127,5848,WOR8_100336092,WOR8_10033609.5,608,3037,2429,2513989936,2513237157,67.5,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,28.54,pfam01380,KO:K00820,62.8,EC:2.6.1.16
WOR8_10033609,WOR_8-12_73292,0,47.2127,5848,WOR8_100336093,WOR8_10033609.9,3057,4424,1367,2513989936,2513237157,41.9,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,52.38,pfam02172,KO:K00820,41.9,EC:2.6.1.16
WOR8_10023397,WOR_8-12_23102,0,52.8986,5796,WOR8_100233975,WOR8_10023397.15,3484,4371,887,2513992574,2513237157,72.3,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Methionine aminopeptidase,COG0024,COG3318,61.54,pfam02810,KO:K01265,66.3,EC:3.4.11.18
WOR8_10029308,WOR_8-12_29155,0,43.1664,5451,WOR8_100293083,WOR8_10029308.9,782,1909,1127,2513992170,2513237157,71.1,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,32.91,pfam00155,KO:K11358,64.7,EC:2.6.1.1
WOR8_10026775,WOR_8-12_26571,0,49.1913,5379,WOR8_100267754,WOR8_10026775.9,3472,4758,1286,2513990824,2513237157,67.7,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,62,pfam00202,KO:K01845,67.7,EC:5.4.3.8
WOR8_10031060,WOR_8-12_33816,0,47.638,5038,WOR8_100310601,WOR8_10031060.1,3,2789,2786,2513989936,2513237157,66.3,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,28.99,pfam01380,KO:K00820,62,EC:2.6.1.16
WOR8_10030658,WOR_8-12_31371,0,46.2823,5030,WOR8_100306583,WOR8_10030658.9,2452,3741,1289,2513990824,2513237157,69.3,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,59.53,pfam00202,KO:K01845,68.6,EC:5.4.3.8
WOR8_10030476,WOR_8-12_30340,0,45.76,5000,WOR8_100304765,WOR8_10030476.15,3548,4432,884,2513992574,2513237157,70.8,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Methionine aminopeptidase,COG0024,COG3318,65.38,pfam02810,KO:K01265,64.5,EC:3.4.11.18
WOR8_10033962,WOR_8-12_91751,AD8-2,47.427,5480,WOR8_100339624,WOR8_10033962.10,1424,4045,2621,2513989936,2513237157,65.8,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,29.31,pfam01380,KO:K00820,62.1,EC:2.6.1.16
WOR8_10002001,WOR_8-12_2000,AD8-6,47.228,32792,WOR8_1000200114,WOR8_10002001.49,15832,19617,3785,2513989936,2513237157,59.5,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,29.1,pfam00310,KO:K00820,55.3,EC:2.6.1.16
WOR8_10031553,WOR_8-12_37613,AD8-6,45.8976,5643,WOR8_100315534,WOR8_10031553.10,2778,3665,887,2513992574,2513237157,72.6,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Methionine aminopeptidase,COG0024,COG3318,65.38,pfam02810,KO:K01265,67,EC:3.4.11.18
WOR8_10000095,WOR_8-12_94,SG8-13,58.4134,81156,WOR8_1000009553,WOR8_10000095.177,56633,57790,1157,2513992740,2513237157,69.4,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Peptidase family M28,pfam04389,COG0624,16.92,pfam04389,,,
WOR8_10000620,WOR_8-12_619,SG8-13,56.3461,37188,WOR8_1000062023,WOR8_10000620.79,20050,20922,872,2513992574,2513237157,68.3,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Methionine aminopeptidase,COG0024,COG3318,77.27,pfam02810,KO:K01265,66.9,EC:3.4.11.18
WOR8_10002902,WOR_8-12_2901,SG8-13,59.8723,23642,WOR8_100029022,WOR8_10002902.5,791,4543,3752,2513989936,2513237157,59.2,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,27.44,pfam00310,KO:K00820,54,EC:2.6.1.16
WOR8_10009158,WOR_8-12_14638,SG8-3,49.146,12178,WOR8_100091588,WOR8_10009158.25,8218,9126,908,2513992574,2513237157,71.4,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Methionine aminopeptidase,COG0024,COG3318,73.91,pfam02810,KO:K01265,68,EC:3.4.11.18
WOR8_10008542,WOR_8-12_9993,SG8-37,50.657,10654,WOR8_100085421,WOR8_10008542.1,271,900,629,2513991391,2513237157,65.7,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Peptidase S24-like,pfam00717,COG4959,22.22,pfam00717,KO:K03100,66.5,EC:3.4.21.89
WOR8_10018685,WOR_8-12_18176,SG8-51,48.3088,6593,WOR8_100186853,WOR8_10018685.7,1052,1930,878,2513992574,2513237157,72.3,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Methionine aminopeptidase,COG0024,COG3012,85.71,pfam02810,KO:K01265,65.6,EC:3.4.11.18
WOR8_10019348,WOR_8-12_18868,SG8-51,46.5893,6465,WOR8_100193484,WOR8_10019348.13,3506,4393,887,2513992574,2513237157,73.6,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Methionine aminopeptidase,COG0024,COG3318,72.73,pfam02810,KO:K01265,67.7,EC:3.4.11.18
WOR8_10027946,WOR_8-12_27761,SG8-51,49.9143,5251,WOR8_100279464,WOR8_10027946.13,4198,5076,878,2513992574,2513237157,71.6,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Methionine aminopeptidase,COG0024,COG3318,63.64,pfam02810,KO:K01265,64.9,EC:3.4.11.18
WOR8_10033148,WOR_8-12_60171,SG8-51-1,49.2044,5719,WOR8_100331485,WOR8_10033148.17,5131,5718,587,2513992574,2513237157,72,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Methionine aminopeptidase,COG0024,COG3318,65.22,pfam12404,KO:K01265,65.3,EC:3.4.11.18
WOR8_10006679,WOR_8-12_6678,SG8-51-2,50.529,12949,WOR8_100066796,WOR8_10006679.20,5500,6378,878,2513992574,2513237157,72,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;sp.;Desulfosarcina sp. BuS5,Methionine aminopeptidase,COG0024,COG3318,69.57,pfam02810,KO:K01265,69.4,EC:3.4.11.18
WOR8_10000124,WOR_8-12_123,0,44.3383,74642,WOR8_1000012470,WOR8_10000124.229,63755,65128,1373,2523530629,2523231085,67.9,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfospira;joergensenii;Desulfospira joergensenii DSM 10085,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,38.66,pfam00202,KO:K00823,59.8,EC:2.6.1.19
WOR8_10001119,WOR_8-12_1118,0,44.6486,27264,WOR8_1000111910,WOR8_10001119.33,7404,8609,1205,2523531042,2523231085,73.1,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfospira;joergensenii;Desulfospira joergensenii DSM 10085,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,44,pfam00202,KO:K00819,73.9,EC:2.6.1.13
WOR8_10004330,WOR_8-12_4329,0,48.6698,24921,WOR8_1000433016,WOR8_10004330.50,14457,15569,1112,2523532193,2523231085,68.4,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfospira;joergensenii;Desulfospira joergensenii DSM 10085,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,31.97,pfam00155,KO:K11358,67.3,EC:2.6.1.1
WOR8_10002504,WOR_8-12_2503,0,53.5791,18147,WOR8_100025045,WOR8_10002504.13,2771,3940,1169,2523532193,2523231085,67.4,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfospira;joergensenii;Desulfospira joergensenii DSM 10085,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,33.5,pfam00155,KO:K11358,66.1,EC:2.6.1.1
